"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.23241207951756e-46,0.436479917760623,0.354,0.248,5.68729301377894e-42,"6","ITM2B"
7.01097139887566e-43,0.490517498160779,0.28,0.188,1.78611507357756e-38,"6","IFI16"
2.28403496306185e-41,0.451254878259593,0.296,0.203,5.81880747189636e-37,"6","MTDH"
4.07861766040975e-38,0.375609999529959,0.336,0.239,1.03906863516599e-33,"6","STK17B"
4.16298286726346e-36,0.382250703501376,0.337,0.243,1.06056151526404e-31,"6","YBX1"
3.13934310110133e-35,0.476216340015514,0.267,0.186,7.99779048436575e-31,"6","NEAT1"
4.31969862439703e-32,0.405571028359815,0.279,0.198,1.10048642155139e-27,"6","CD53"
1.45370734023139e-31,0.395118351947088,0.301,0.218,3.7034648199735e-27,"6","CCNL1"
1.2529232185757e-30,0.392398821851042,0.265,0.187,3.19194719164345e-26,"6","STAT1"
2.01329416250425e-25,0.346304756964123,0.269,0.197,5.12906820839582e-21,"6","CFLAR"
4.06433886704782e-25,0.287402923145588,0.339,0.258,1.0354309697691e-20,"6","CORO1A"
1.21773433783579e-24,0.277046210404916,0.353,0.272,3.10229999907047e-20,"6","ARHGAP30"
9.77424327452577e-22,0.304496174299786,0.309,0.239,2.49008621661818e-17,"6","CNBP"
3.87666306767663e-21,0.312436492241299,0.283,0.215,9.87618683121299e-17,"6","UBE2D3"
2.99682479176813e-18,0.272705378547621,0.266,0.204,7.6347108395085e-14,"6","EIF3A"
2.36084178437103e-16,0.271000891368604,0.258,0.2,6.01448052986363e-12,"6","PFN1"
0,7.59948139099497,0.986,0.047,0,"7","HBB"
0,7.29286738875238,0.483,0.013,0,"7","HBA2"
6.68477586422146e-155,0.421287132576499,1,1,1.70301349916906e-150,"7","RNA28S5"
7.41542753475523e-92,0.966464653722501,0.286,0.139,1.88915431875424e-87,"7","IFI27"
1.16333366123733e-65,1.00354196075177,0.517,0.384,2.96370883536822e-61,"7","AC009501.4"
7.66375727208322e-61,0.257431637396123,0.303,0.178,1.95241880263592e-56,"7","IGHM"
0,3.78317751763364,0.869,0.165,0,"8","FCGR3A"
0,3.26282877239169,0.731,0.114,0,"8","AIF1"
0,2.3345520798285,0.914,0.301,0,"8","CTSS"
0,2.92019468967107,0.763,0.168,0,"8","COTL1"
0,3.91722048293946,0.661,0.066,0,"8","LST1"
0,2.81048352970397,0.734,0.16,0,"8","SAT1"
0,4.68989107766231,0.608,0.035,0,"8","CSF1R"
0,2.75489541163553,0.96,0.389,0,"8","PSAP"
0,2.80217173260017,0.763,0.192,0,"8","TNFRSF1B"
0,3.1519741106969,0.691,0.124,0,"8","LYN"
0,2.96842375106596,0.66,0.105,0,"8","SERPINA1"
0,2.37427743951897,0.9,0.363,0,"8","FTL"
0,2.15390993615483,0.714,0.178,0,"8","CYBB"
0,2.65122075506931,0.663,0.136,0,"8","FGL2"
0,1.9853136243896,0.713,0.213,0,"8","TYROBP"
0,5.41436670267569,0.517,0.017,0,"8","MS4A7"
0,2.94585521870367,0.554,0.068,0,"8","FCGR3B"
0,3.5782912588388,0.555,0.07,0,"8","WARS"
0,3.36196172048017,0.546,0.066,0,"8","LILRB2"
0,2.14858188287442,0.579,0.147,0,"8","HLA-DPA1"
0,1.12985029009781,0.734,0.31,0,"8","CD74"
0,2.22347522204644,0.554,0.145,0,"8","IFITM3"
0,2.45599519296829,0.508,0.099,0,"8","CST3"
0,2.89407392024531,0.477,0.074,0,"8","FCER1G"
0,7.15385318856727,0.398,0.004,0,"8","CDKN1C"
0,1.44168709080498,0.56,0.18,0,"8","HLA-DRA"
0,1.97738124588642,0.517,0.144,0,"8","DUSP1"
0,1.38072639345364,0.721,0.35,0,"8","OAZ1"
0,3.26332439084242,0.421,0.05,0,"8","MAFB"
0,1.5248925946323,0.561,0.196,0,"8","HLA-DRB1"
0,3.31995603114491,0.409,0.047,0,"8","CFD"
0,2.15780440006689,0.502,0.141,0,"8","LYST"
0,1.93834038496098,0.575,0.221,0,"8","NAP1L1"
0,2.40988400154418,0.454,0.102,0,"8","PIK3AP1"
0,3.05464249823687,0.4,0.053,0,"8","HCK"
0,4.28575018206665,0.367,0.022,0,"8","SIGLEC10"
0,1.88860732093153,0.454,0.122,0,"8","TYMP"
0,1.94857726206676,0.444,0.113,0,"8","MPEG1"
0,2.80509750684579,0.387,0.064,0,"8","LILRB1"
0,1.73362731244269,0.443,0.12,0,"8","NCF2"
0,2.18261016912331,0.427,0.107,0,"8","VASP"
0,2.92229693635891,0.373,0.06,0,"8","CD300E"
0,1.16998849412636,0.851,0.538,0,"8","ACTB"
0,2.0554611464984,0.426,0.116,0,"8","ZFAND5"
0,2.42149906557991,0.389,0.079,0,"8","ASAH1"
0,2.23601087270204,0.379,0.078,0,"8","DUSP6"
0,2.25516660336406,0.391,0.092,0,"8","POU2F2"
0,4.71300907080802,0.304,0.013,0,"8","TCF7L2"
0,5.02364750611881,0.301,0.01,0,"8","RP11-290F20.3"
0,2.21578459375913,0.378,0.095,0,"8","NFKBIZ"
0,2.0764529777454,0.379,0.096,0,"8","ANXA5"
0,2.61672604543199,0.333,0.059,0,"8","MTSS1"
0,2.00378312749097,0.369,0.1,0,"8","TUBA1A"
0,2.0790652596083,0.353,0.094,0,"8","CMTM6"
0,3.19471189295592,0.293,0.035,0,"8","RHOC"
0,2.99903804738993,0.292,0.037,0,"8","C5AR1"
0,2.43518677269088,0.313,0.058,0,"8","KLF4"
0,2.0999062366301,0.334,0.083,0,"8","GNS"
0,3.77920518624329,0.268,0.021,0,"8","LRRC25"
0,2.1499060040506,0.325,0.083,0,"8","TNFSF10"
0,2.58196555160176,0.291,0.052,0,"8","IER5"
0,2.93052670398562,0.275,0.038,0,"8","ADRBK2"
0,2.24406121859364,0.296,0.064,0,"8","CFP"
0,3.10260028927225,0.262,0.031,0,"8","PILRA"
0,2.80852378263977,0.264,0.039,0,"8","SLC7A7"
0,2.21343495671817,0.29,0.065,0,"8","PLXNC1"
0,2.83356614742552,0.259,0.039,0,"8","MARCKS"
0,2.11456897896091,0.287,0.068,0,"8","MYD88"
0,2.37681605091843,0.274,0.058,0,"8","SNX18"
0,1.98153698529793,0.267,0.058,0,"8","NAMPT"
1.67982319586024e-322,1.78675291833956,0.373,0.109,4.27951757377354e-318,"8","SOD2"
7.05681833211296e-314,1.745771370132,0.407,0.128,1.7977950382891e-309,"8","FGR"
8.42691142183245e-314,1.6429945023717,0.443,0.15,2.14683995382603e-309,"8","IFITM2"
1.49598439361378e-313,2.12850488358212,0.265,0.061,3.81116984117047e-309,"8","TNFAIP2"
1.17251029202704e-301,2.02918711835919,0.315,0.085,2.98708721996809e-297,"8","MBD2"
2.06024856688638e-299,1.86082510367492,0.361,0.108,5.24868924899975e-295,"8","RNASET2"
1.0771053483994e-298,1.47124845986565,0.492,0.178,2.7440335855823e-294,"8","TKT"
1.30982153438139e-288,1.74843768219573,0.402,0.134,3.33690134099004e-284,"8","PTPN6"
2.02088873394035e-285,1.44635583047033,0.565,0.245,5.14841613858643e-281,"8","GNAI2"
1.77143861828173e-283,1.96414769739794,0.305,0.084,4.51291702393453e-279,"8","EHBP1L1"
4.15741622102955e-281,1.20051447537213,0.492,0.174,1.05914335646949e-276,"8","FCN1"
1.03163640199172e-277,1.88445062607932,0.281,0.073,2.6281968977141e-273,"8","EMILIN2"
1.71338834460996e-277,1.98047909491099,0.283,0.075,4.36502814672833e-273,"8","SYNGR2"
6.33067479939226e-277,1.88386168590115,0.282,0.073,1.61280271189317e-272,"8","RAB31"
6.45792205819827e-264,1.39217445888079,0.528,0.221,1.64522022354659e-259,"8","S100A4"
4.11391584585604e-260,1.70273725354814,0.374,0.125,1.04806120089028e-255,"8","C10orf54"
2.52542536089517e-245,1.68894923431252,0.339,0.109,6.43377364941653e-241,"8","ARRB2"
3.23526227319116e-243,1.34131716094125,0.555,0.256,8.24215416718179e-239,"8","RHOA"
1.52003982849224e-242,1.84701438638599,0.282,0.08,3.87245346706684e-238,"8","CASP1"
2.0865362090295e-235,1.47228571815089,0.412,0.153,5.31565964612354e-231,"8","ANXA2"
9.28353738609423e-234,0.915631240316673,0.835,0.565,2.36507398448137e-229,"8","LCP1"
1.58562658911595e-231,1.54852308008813,0.422,0.165,4.0395422984318e-227,"8","CALM2"
5.82899911677037e-223,1.79167328381396,0.27,0.079,1.48499581498842e-218,"8","AGPAT3"
1.41432636138443e-220,1.23121844007913,0.61,0.324,3.60313783826298e-216,"8","CAP1"
2.5441436416708e-216,1.78995108800462,0.279,0.085,6.48146034152053e-212,"8","RAB10"
3.56458779874424e-215,1.51749182232465,0.4,0.156,9.08114387608084e-211,"8","PGK1"
3.02501548904316e-213,1.2175619155576,0.613,0.336,7.70652945988635e-209,"8","PTP4A2"
1.20410429985395e-203,1.24049507782307,0.513,0.24,3.06757611430792e-199,"8","ARPC5"
2.86676894494608e-201,1.24058818527537,0.544,0.27,7.30338056414465e-197,"8","LRRFIP1"
7.24449868178802e-199,1.34879014357454,0.42,0.171,1.84560848417232e-194,"8","CTSB"
3.16806795838394e-196,1.03113907244959,0.655,0.371,8.07096993077892e-192,"8","MSN"
3.16476658190943e-195,1.03680034065657,0.674,0.402,8.06255934407247e-191,"8","MYL6"
4.70021007928788e-192,1.57498508567689,0.322,0.115,1.19742551979938e-187,"8","NOTCH2"
1.82049546817609e-190,1.69532362758674,0.278,0.092,4.63789425472541e-186,"8","MTPN"
7.64335556653699e-182,1.77679074025121,0.256,0.082,1.94722126413096e-177,"8","LTA4H"
1.72847088285942e-176,0.785106318571276,0.836,0.642,4.40345242117267e-172,"8","TMSB4X"
1.15295078699436e-174,1.21352952547239,0.491,0.241,2.93725742494683e-170,"8","YBX1"
1.6423496752682e-171,1.53680720984138,0.3,0.109,4.18405003271326e-167,"8","GLUL"
1.03278810348144e-168,0.819566220448452,0.5,0.227,2.63113097242932e-164,"8","APLP2"
2.31059070671799e-163,1.15084191879937,0.466,0.222,5.88646088443475e-159,"8","ARPC1B"
1.2557937402691e-160,0.985512607727945,0.617,0.362,3.19926013270956e-156,"8","TPM3"
9.79990390271067e-158,1.25254565658657,0.289,0.105,2.49662351825457e-153,"8","RGS2"
3.64399636530962e-157,1.11691318957621,0.459,0.219,9.28344514026279e-153,"8","GRB2"
7.50210400329148e-157,1.38640796040014,0.336,0.137,1.91123601587854e-152,"8","WASF2"
6.66106246199347e-156,0.915340158658194,0.631,0.368,1.69697227281746e-151,"8","LAPTM5"
1.23240502444112e-147,1.03740547998076,0.489,0.248,3.13967504026619e-143,"8","S100A6"
1.63936615100175e-144,0.950999041172299,0.608,0.367,4.17644920629207e-140,"8","ARPC2"
2.15607219396984e-144,0.714681776520262,0.696,0.415,5.49280952135757e-140,"8","ITGB2"
1.93855814264321e-143,1.01810835531012,0.545,0.307,4.93867072419784e-139,"8","ACTR2"
5.9473914103257e-143,1.41194369939493,0.287,0.111,1.51515743569458e-138,"8","MAP3K1"
1.50061287356238e-142,1.14745550481578,0.423,0.204,3.82296135668752e-138,"8","SPN"
5.72270677017575e-140,1.51662349657271,0.26,0.097,1.45791677676997e-135,"8","SH3BGRL"
4.18121341037885e-139,0.973304309001203,0.546,0.305,1.06520592842812e-134,"8","SAMHD1"
2.05420772818626e-137,0.766180485952693,0.732,0.506,5.23329960832732e-133,"8","UBC"
1.2220894928746e-136,1.29043650259669,0.319,0.134,3.11339519204733e-132,"8","GDI2"
7.77625398685637e-135,1.07274966345865,0.39,0.182,1.98107846569153e-130,"8","HLA-DPB1"
8.41136988573271e-130,1.14461615056349,0.383,0.181,2.14288059208927e-125,"8","ITGA4"
4.77778858533483e-129,1.35998332713332,0.285,0.115,1.2171894199999e-124,"8","CX3CR1"
9.25243277933268e-125,1.10888873814809,0.39,0.189,2.35714977486279e-120,"8","ALDOA"
1.78993670300559e-122,0.885132027800637,0.567,0.336,4.56004274457705e-118,"8","KLF6"
2.07307225385777e-122,1.23193985089209,0.323,0.143,5.28135887392805e-118,"8","CAPNS1"
4.91327447678636e-122,0.967511650646075,0.464,0.247,1.25170580570609e-117,"8","ITM2B"
6.37173919608919e-122,1.38312582522162,0.253,0.099,1.62326427759568e-117,"8","CD97"
1.72865860159141e-119,1.311518601296,0.282,0.118,4.40393065341428e-115,"8","ARPC3"
1.1377821264278e-116,1.26249678487493,0.285,0.121,2.89861374528747e-112,"8","PAG1"
2.67983134513831e-114,1.29077945388228,0.262,0.107,6.82713833487435e-110,"8","RASSF2"
6.45914783886995e-111,1.10147188594419,0.349,0.168,1.64553250343051e-106,"8","MOB1A"
1.07433463651903e-110,1.20832247289154,0.316,0.146,2.73697491999587e-106,"8","ZNF106"
2.7092843983463e-110,1.31091879396483,0.261,0.109,6.90217293322704e-106,"8","EVI2B"
2.19385177081158e-108,1.14433343356513,0.333,0.158,5.58905677131958e-104,"8","DOCK2"
2.06506650118211e-103,1.25724634891007,0.263,0.113,5.26096341841155e-99,"8","ZFP36"
8.48154166295867e-103,0.789679399393007,0.494,0.284,2.16075755405535e-98,"8","SRGN"
2.86243219432984e-102,1.2278030291824,0.261,0.112,7.29233225827471e-98,"8","SSH2"
8.62337122192431e-102,0.600647208422491,0.801,0.639,2.19689005249744e-97,"8","PABPC1"
1.00935371921415e-97,0.944540819673387,0.41,0.223,2.57142953506996e-93,"8","ACTR3"
3.4714001010147e-97,1.24113812120142,0.264,0.118,8.84373889734506e-93,"8","TSPAN14"
4.40714876031936e-97,1.21879528209857,0.269,0.121,1.12276521817896e-92,"8","RTN4"
1.05435983840361e-94,1.26176787957348,0.287,0.136,2.68608712431705e-90,"8","GBP2"
5.03530599801598e-93,0.817466437090259,0.435,0.241,1.28279455605455e-88,"8","ITGAL"
7.09798338151602e-93,1.00112989508729,0.393,0.216,1.80828224627502e-88,"8","SLC25A6"
1.43789468471581e-90,0.985474171055994,0.361,0.19,3.663180498782e-86,"8","SMAP2"
1.5576757311307e-86,0.540640880120694,0.788,0.637,3.96833469262856e-82,"8","PTPRC"
1.95070214383905e-86,0.560305003661918,0.578,0.359,4.96960878164436e-82,"8","VIM"
3.13858873404953e-86,0.740408442507962,0.453,0.26,7.99586865886459e-82,"8","PLEK"
2.70607885387717e-85,0.814920596697592,0.484,0.299,6.89400648813748e-81,"8","CFL1"
3.62462826664512e-84,0.894888841054809,0.393,0.221,9.2341029721051e-80,"8","HCLS1"
1.1098065855577e-79,0.665500863936692,0.408,0.23,2.82734325736679e-75,"8","FOS"
1.64702310185387e-79,0.945761915871563,0.329,0.173,4.19595605428291e-75,"8","JUNB"
5.29255302191386e-78,1.0622874249325,0.258,0.123,1.34833080786277e-73,"8","SELPLG"
7.25354417999171e-75,0.625090075693099,0.541,0.358,1.84791291529469e-70,"8","TLN1"
1.08075369976154e-73,0.893032957307296,0.357,0.201,2.75332812551251e-69,"8","CDC42"
1.28165038289447e-72,0.808990776152001,0.291,0.146,3.26513251546196e-68,"8","GRN"
1.83252182091349e-70,0.941886150527199,0.314,0.169,4.6685325909592e-66,"8","SEPT9"
1.20123464728726e-69,0.874336253522279,0.326,0.179,3.06026538742903e-65,"8","TSC22D3"
4.28148358681737e-69,0.811076078307317,0.358,0.203,1.09075075857759e-64,"8","RASSF5"
4.69173005006583e-69,0.997739719039192,0.262,0.132,1.19526514755477e-64,"8","ZEB2"
6.19379651166756e-69,0.537150711923677,0.64,0.455,1.57793159931243e-64,"8","ACTG1"
1.50063941908508e-66,0.924996929396319,0.28,0.146,3.82302898406114e-62,"8","NCOA4"
2.03215123626365e-64,0.653601900329031,0.528,0.36,5.17710848950528e-60,"8","ARHGDIB"
2.43870935665403e-64,0.850890550404787,0.27,0.139,6.2128559570118e-60,"8","TSPO"
1.33462255609155e-63,0.984357499374028,0.265,0.139,3.40008442389883e-59,"8","LSP1"
2.796254783881e-63,0.910149207243016,0.281,0.149,7.12373868741524e-59,"8","CAPZB"
4.27779421123022e-61,0.540426068641303,0.538,0.363,1.08981085325301e-56,"8","FLNA"
1.7093701318794e-58,0.871145292891935,0.291,0.162,4.35479134797595e-54,"8","GNB1"
1.87731645152466e-57,0.928983690002366,0.252,0.133,4.78265139190421e-53,"8","GSTP1"
3.00088892685638e-57,0.834610235050739,0.309,0.177,7.64506463005932e-53,"8","BCAS4"
3.08689247159464e-53,0.828572113476518,0.282,0.159,7.86416726063452e-49,"8","ATP5B"
1.81694299386655e-52,0.783408515891859,0.331,0.199,4.62884397117441e-48,"8","PFN1"
7.67448775471093e-51,0.713691011307271,0.369,0.232,1.95515250039016e-46,"8","CD44"
5.75200890568511e-49,0.541455150407078,0.527,0.378,1.46538178881234e-44,"8","YWHAB"
1.19920530285842e-47,0.378792665126407,0.781,0.657,3.05509542956212e-43,"8","TMSB10"
2.14121570831621e-46,0.418303206051346,0.692,0.547,5.45496113850638e-42,"8","RPS19"
2.19066496526699e-42,0.492377181612682,0.466,0.322,5.58093806551419e-38,"8","IQGAP1"
1.46669455436073e-41,0.516646331693474,0.464,0.325,3.7365510466894e-37,"8","TMBIM6"
1.6751044313779e-41,0.714787983962947,0.289,0.177,4.26749604937835e-37,"8","DOCK8"
2.82585769146395e-41,0.379659411253596,0.251,0.14,7.19915505477355e-37,"8","MNDA"
5.03422584484003e-41,0.618903153965776,0.297,0.181,1.28251937623145e-36,"8","MYO1F"
9.12901864450008e-41,0.697884410061683,0.311,0.196,2.32570878987284e-36,"8","CYBA"
2.10304327682602e-40,0.741073494488827,0.254,0.15,5.35771305204197e-36,"8","STAT6"
1.78482469204652e-39,0.598923074054155,0.381,0.259,4.54701938545772e-35,"8","CORO1A"
2.24094767708471e-39,0.751516391152325,0.261,0.157,5.70903830214102e-35,"8","PSMB9"
1.24047872703684e-38,0.533354302065927,0.452,0.326,3.16024360499904e-34,"8","NACA"
1.59617848231018e-38,0.268899457546934,0.881,0.789,4.06642430153342e-34,"8","HLA-E"
2.79637240425291e-37,0.6998429472196,0.283,0.178,7.1240383370747e-33,"8","SLC25A3"
2.52828313623996e-35,0.686426666796843,0.287,0.183,6.44105411788492e-31,"8","ARL6IP5"
4.02022878390629e-34,0.625177190708041,0.305,0.199,1.02419348498797e-29,"8","CD53"
2.69305112629494e-33,0.668118511814741,0.276,0.176,6.86081704934898e-29,"8","DAZAP2"
3.42305662901076e-32,0.562179951081172,0.346,0.237,8.72057906806781e-28,"8","BIN2"
1.36534938529336e-31,0.473843324229437,0.388,0.272,3.47836409397335e-27,"8","ENO1"
1.64637321327624e-31,0.611168003775149,0.312,0.21,4.19430039814254e-27,"8","PRKCB"
2.47833002111554e-31,0.494942276477301,0.33,0.22,6.31379356179395e-27,"8","EFHD2"
3.27505116703932e-30,0.545596744337369,0.334,0.229,8.34352035314937e-26,"8","CD52"
4.21139283976199e-30,0.53089345754871,0.33,0.225,1.07289443985777e-25,"8","TGOLN2"
4.98859487569036e-30,0.514510290316412,0.371,0.262,1.27089443053087e-25,"8","CCNI"
1.17421362966712e-29,0.417181563043616,0.379,0.264,2.99142664293995e-25,"8","UTRN"
3.06608512767961e-25,0.400417941358118,0.501,0.401,7.81115847127657e-21,"8","EIF1"
1.36099721330714e-24,0.464319809839189,0.351,0.254,3.46727650062127e-20,"8","NFKBIA"
1.33744780825747e-21,0.394278199420997,0.461,0.366,3.40728203631673e-17,"8","EIF4G2"
6.9783561624304e-20,0.413933277192672,0.375,0.287,1.77780601594077e-15,"8","AKAP13"
8.76044547071098e-20,0.457523444493083,0.264,0.185,2.23181108811833e-15,"8","ARF1"
1.21528516914867e-19,0.279515807983787,0.541,0.439,3.09606049692315e-15,"8","H3F3B"
1.76884447707942e-18,0.414046673278419,0.323,0.241,4.50630818980753e-14,"8","STK17B"
1.86918314367174e-18,0.391755751589637,0.358,0.273,4.76193097681812e-14,"8","ARHGAP30"
8.21397574893436e-18,0.354864882394535,0.362,0.276,2.09259246179852e-13,"8","MCL1"
1.07608338598237e-17,0.354028356703298,0.376,0.289,2.74143003412868e-13,"8","YWHAZ"
2.78897310955731e-16,0.351634791946728,0.361,0.28,7.10518789390819e-12,"8","PFDN5"
1.13812580136091e-13,0.386720375350072,0.276,0.209,2.89948929154705e-09,"8","PSME1"
2.02351354862483e-12,0.322979436776645,0.339,0.27,5.15510311647661e-08,"8","SERF2"
1.60172157967041e-11,0.352267536783163,0.271,0.211,4.08054589636834e-07,"8","STK10"
1.90597162262018e-11,0.366817821819723,0.257,0.199,4.85565330578718e-07,"8","CDV3"
0,5.07133466217673,0.926,0.112,0,"9","IGHG1"
0,5.37631216410979,0.856,0.08,0,"9","IGHG2"
0,5.21307760305041,0.801,0.077,0,"9","IGHG4"
0,5.20661413071334,0.762,0.063,0,"9","IGHG3"
0,2.96091628598417,0.673,0.105,0,"9","IGJ"
0,2.49046218214535,0.704,0.327,0,"9","HSP90B1"
0,3.276300011755,0.357,0.042,0,"9","MZB1"
0,2.53723672288553,0.413,0.123,0,"9","XBP1"
0,2.7769053664127,0.27,0.043,0,"9","ITM2C"
0,2.43771088586724,0.268,0.058,0,"9","FAM46C"
2.21855347704758e-311,2.17407582889227,0.334,0.091,5.65198683812643e-307,"9","PDIA4"
2.15424556262012e-269,2.00588560951231,0.365,0.118,5.48815599533102e-265,"9","UBE2J1"
1.87604439229747e-252,2.16931776343292,0.269,0.072,4.77941069381704e-248,"9","LMAN1"
4.43429915410248e-241,1.21967358728861,0.405,0.137,1.12968205249915e-236,"9","IFI27"
2.81538884121506e-238,2.23776074421113,0.265,0.073,7.17248461187949e-234,"9","MAN1A1"
1.62446107975086e-228,2.07260744129845,0.274,0.079,4.13847704677328e-224,"9","SEL1L3"
2.07773005178947e-226,0.5739755587857,0.447,0.176,5.29322507993884e-222,"9","IGHM"
1.72802955219718e-191,1.59859283804131,0.555,0.304,4.40232808717752e-187,"9","HSPA5"
3.41889588080799e-166,1.87770565305123,0.287,0.104,8.70997914594645e-162,"9","RRBP1"
2.10145652050912e-156,0.417949729760979,1,1,5.35367063164903e-152,"9","RNA28S5"
6.29673590994741e-150,0.303423689632801,0.275,0.097,1.6041564404182e-145,"9","IGLC2"
4.90461476086206e-147,1.7329948604568,0.255,0.09,1.24949965647722e-142,"9","PDIA6"
1.94183738429959e-116,0.319741338575025,1,1,4.94702492024164e-112,"9","RNA18S5"
1.6225441999105e-111,1.28605092036238,0.354,0.173,4.133593603692e-107,"9","CALR"
4.21705026083476e-94,1.43153629537548,0.265,0.12,1.07433572445026e-89,"9","HDLBP"
2.10168033506986e-88,1.18776389257135,0.546,0.384,5.35424082162398e-84,"9","AC009501.4"
6.62748916446424e-78,1.28997494865207,0.25,0.118,1.68841913953891e-73,"9","SSR4"
3.58948977564348e-65,0.988884079070045,0.405,0.259,9.14458415242933e-61,"9","CANX"
5.08679385464962e-63,0.940286160564096,0.279,0.146,1.29591160241054e-58,"9","MX1"
5.43118768769608e-58,0.341992081250555,0.976,0.94,1.38364937531745e-53,"9","MT-RNR1"
1.99430712317266e-35,0.852999803334812,0.252,0.155,5.08069682699467e-31,"9","ATP5A1"
2.33101757246916e-27,0.69413033027643,0.297,0.205,5.93850036762243e-23,"9","MTDH"
7.44650551385944e-26,0.79527030789382,0.257,0.174,1.89707174471083e-21,"9","CCND2"
3.69090345804624e-17,0.435958702790368,0.428,0.355,9.4029456497186e-13,"9","GNAS"
0,4.98554880645948,0.996,0.174,0,"10","IGLC3"
0,4.94951266207799,0.833,0.088,0,"10","IGLC2"
0,5.13849396366831,0.662,0.07,0,"10","IGHA1"
0,3.61634475144191,0.674,0.108,0,"10","IGJ"
0,4.8489225003499,0.437,0.03,0,"10","IGHA2"
0,3.27569040579124,0.34,0.044,0,"10","MZB1"
1.28941252251649e-319,2.56451663002099,0.673,0.33,3.284907342363e-315,"10","HSP90B1"
1.13058974898175e-242,2.31169131241065,0.259,0.06,2.88029044450589e-238,"10","SEC11C"
3.72968457251985e-226,2.27510128109707,0.321,0.093,9.50174441695156e-222,"10","PDIA4"
5.20590401839183e-195,1.96550215205629,0.354,0.12,1.3262561077255e-190,"10","UBE2J1"
5.02042527855868e-162,1.79363929427835,0.564,0.305,1.27900354396561e-157,"10","HSPA5"
7.85760716425208e-153,1.87897543962462,0.258,0.08,2.00180400116486e-148,"10","SEL1L3"
2.34971358292923e-152,1.80854838312147,0.335,0.125,5.98613032387052e-148,"10","XBP1"
1.28268901560439e-136,0.486908606539939,0.334,0.127,3.26777853615373e-132,"10","IGHG1"
1.69067706463674e-135,0.61892639709635,0.406,0.178,4.30716888986856e-131,"10","IGHM"
8.50995935064358e-125,0.350904034767614,0.263,0.09,2.16799724416996e-120,"10","IGHG4"
3.79012322465342e-121,1.73718212972243,0.258,0.091,9.65571792712706e-117,"10","PDIA6"
2.28942234082252e-110,1.60679079697932,0.292,0.117,5.83253235547946e-106,"10","SSR4"
3.40310181679939e-106,0.97297767196023,0.337,0.14,8.66974218847814e-102,"10","IFI27"
1.49260106693127e-104,0.396370717663041,0.999,1,3.80255047811411e-100,"10","RNA28S5"
7.40355771160622e-86,1.34055765324613,0.349,0.174,1.8861303626088e-81,"10","CALR"
2.64228204721918e-77,1.38569761866761,0.268,0.121,6.73147774349557e-73,"10","HDLBP"
1.43700111942684e-66,0.28501781711052,1,1,3.66090405185182e-62,"10","RNA18S5"
7.30020023912184e-40,1.11135079632057,0.5,0.386,1.85979901291868e-35,"10","AC009501.4"
3.10230797665518e-28,0.262609916794401,0.962,0.94,7.90343980132673e-24,"10","MT-RNR1"
3.60597575804609e-26,0.709043502502282,0.364,0.26,9.18658384119821e-22,"10","CANX"
9.63633534156482e-09,0.509679529240995,0.258,0.206,0.000245495279161705,"10","MTDH"
7.72342089590437e-07,0.294756052544158,0.409,0.355,0.019676187074406,"10","GNAS"
4.13756164743117e-05,0.300062361019158,0.319,0.278,1,"10","MTRNR2L1"
0,5.03144575722482,0.867,0.17,0,"11","IGHM"
0,3.25822597550796,0.579,0.11,0,"11","IGJ"
0,2.84873242565182,0.265,0.045,0,"11","MZB1"
5.83052558779647e-97,1.65401134618306,0.517,0.333,1.48538469874703e-92,"11","HSP90B1"
7.75223849667662e-70,1.47502216758393,0.265,0.122,1.97496027941334e-65,"11","UBE2J1"
1.74248538782639e-61,0.807958262074284,0.294,0.141,4.43915577402652e-57,"11","IFI27"
5.51803547193803e-58,1.50444764008083,0.257,0.127,1.40577471683093e-53,"11","XBP1"
1.45126169080737e-55,0.299421280182146,0.999,1,3.69723428350086e-51,"11","RNA28S5"
8.16992012149077e-41,0.662373819628858,0.465,0.318,2.08136885015099e-36,"11","CD74"
2.64167256751066e-33,0.983790172342194,0.415,0.308,6.72992503299015e-29,"11","HSPA5"
1.09897888988209e-31,0.94444919882531,0.282,0.175,2.79975861986362e-27,"11","CALR"
1.15851885012974e-26,0.572440735590368,0.295,0.188,2.95144262259052e-22,"11","HLA-DRA"
6.19198145798224e-16,0.526989258453393,0.466,0.386,1.57746919623556e-11,"11","AC009501.4"
1.59041879940275e-12,0.392092405380459,0.276,0.203,4.05175093335846e-08,"11","HLA-DRB1"
0.000452064898684558,0.433361125771172,0.289,0.261,1,"11","CANX"
0,7.57782598249946,0.655,0.012,0,"12","TUBB1"
0,7.25233530637087,0.644,0.014,0,"12","PPBP"
0,7.22783928125225,0.638,0.014,0,"12","SDPR"
0,7.40564242271598,0.598,0.011,0,"12","ITGB3"
0,6.34220459522799,0.573,0.019,0,"12","NRGN"
0,6.84608392529146,0.56,0.012,0,"12","PF4"
0,5.19400450746656,0.553,0.034,0,"12","F13A1"
0,6.83861142241122,0.507,0.01,0,"12","PRKAR2B"
0,4.10831882327704,0.581,0.103,0,"12","VCL"
0,5.88566411713581,0.497,0.022,0,"12","RGS18"
0,5.97086654726202,0.493,0.021,0,"12","HIST1H2AC"
0,4.41045084626838,0.538,0.068,0,"12","LIMS1"
